,word,cluster,frequency_rank
14753,backplane,0,14177
14117,nordics,0,14189
14252,brita,0,14191
16453,svetogorsk,0,14193
15001,nesv,0,14198
13866,mediatek,0,14201
14995,perforate,0,14212
13356,legato,0,14215
16019,faes,0,14218
13608,ottaway,0,14221
15331,atorvastatin,0,14223
14979,nejd,0,14228
13148,borehole,0,14231
15753,forbear,0,14245
15699,ekofisk,0,14253
14650,celular,0,14271
16462,therma,0,14282
15736,scana,0,14296
16278,sorbent,0,14302
15933,fairpoint,0,14312
15717,sirolimus,0,14314
15048,aoba,0,14318
16005,djj,0,14324
15583,demag,0,14326
15297,datacom,0,14329
16506,underproduction,0,14338
16498,prices.the,0,14342
16107,proleukin,0,14355
15433,omnicare,0,14368
15277,tonnages,0,14380
16460,humulin,0,14385
14142,thuraya,0,14387
16379,macugen,0,14403
13373,marron,0,14408
15155,ziemer,0,14417
15858,referable,0,14424
15610,dissolutions,0,14427
14024,bisys,0,14441
15666,febreze,0,14451
16288,wqew,0,14460
13993,derricks,0,14464
14268,neenah,0,14465
15955,nisource,0,14466
16120,ginna,0,14489
14702,gimbal,0,14491
16093,hyzaar,0,14500
15465,zithromax,0,14502
16503,drillships,0,14509
15919,axia,0,14511
16254,tsps,0,14512
15793,eachnet,0,14522
15866,anclote,0,14527
15011,sunstone,0,14532
15922,ascertainable,0,14533
14038,sammons,0,14535
16089,noxzema,0,14541
15075,battlespace,0,14543
15446,pepsiamericas,0,14544
13893,feer,0,14551
15110,neopets,0,14557
16014,lgc,0,14559
15703,abgenix,0,14566
15865,aprica,0,14569
14176,castlebar,0,14571
16048,bsw,0,14590
15837,ugi,0,14591
15876,mphasis,0,14592
14656,arthroscopy,0,14598
14515,ilsley,0,14614
16513,bristols,0,14640
15149,graniteville,0,14643
16188,ezetimibe,0,14674
15852,loratadine,0,14678
14984,backhaul,0,14682
15089,venturer,0,14707
16459,netopia,0,14713
15726,s.a.s.,0,14739
14953,tims,0,14775
15767,fum,0,14784
16343,unfavorability,0,14799
16497,amci,0,14813
15031,subchapter,0,14817
14576,tanami,0,14834
15537,tikes,0,14837
16320,eastbay,0,14838
16438,forteo,0,14840
13293,luby,0,14845
16396,disaggregate,0,14850
14973,syndicators,0,14867
16403,unallowable,0,14876
15318,silane,0,14889
15946,uniti,0,14892
14891,gigabits,0,14907
15232,biologicals,0,14926
15321,topiramate,0,14929
16432,gtlds,0,14931
14687,hellespont,0,14933
16220,bioprocessing,0,14934
15477,celecoxib,0,14947
16186,mhr,0,14951
15781,xscale,0,14953
15185,drillbit,0,14956
15691,blackmer,0,14975
16215,wheelabrator,0,14986
14323,redbox,0,15003
13991,hectoliters,0,15012
12758,polychrome,0,15026
13729,harmonix,0,15028
16052,signups,0,15029
16029,contango,0,15041
16566,rsis,0,15050
14316,lawrenceburg,0,15053
15328,celestica,0,15054
15514,gotemba,0,15055
13393,elma,0,15056
13975,atmel,0,15058
13297,sunbelt,0,15069
15867,driveshafts,0,15079
15938,supertarget,0,15080
15893,physx,0,15088
11634,treehouse,0,15092
15979,subheadings,0,15093
15944,fascitelli,0,15113
13758,riegelwood,0,15115
15654,bettys,0,15124
15577,alixpartners,0,15126
15673,multidistrict,0,15133
15840,gasolines,0,15139
15771,oncological,0,15153
13350,gob,0,15159
15900,compensable,0,15161
14875,terephthalate,0,15166
16351,kelco,0,15180
15861,distributorships,0,15182
16249,mhe,0,15212
15207,schurman,0,15231
16003,incent,0,15237
15597,parlin,0,15241
16458,storewide,0,15251
15058,dilatation,0,15264
16021,sanshui,0,15266
15118,serviceability,0,15274
14799,cryopreservation,0,15278
14378,bion,0,15305
14063,samueli,0,15310
13933,maritza,0,15312
15152,harmar,0,15318
15586,proteomic,0,15326
14976,brunswig,0,15328
12131,stromberg,0,15337
16321,desulphurization,0,15342
16296,stochastically,0,15347
15273,waihi,0,15348
16261,indeterminable,0,15352
13531,sharpie,0,15356
15964,strattera,0,15358
14482,senza,0,15362
15421,roes,0,15367
16076,radionics,0,15370
15581,scea,0,15372
16389,medarex,0,15386
11957,leanne,0,15391
14610,korologos,0,15394
11590,geologically,0,15411
15809,lifecare,0,15419
14033,crisco,0,15426
13591,crushers,0,15448
13410,pringles,0,15464
16436,definity,0,15465
14269,charmin,0,15466
16315,cheaptickets.com,0,15468
14902,xenotransplantation,0,15470
15293,telecheck,0,15476
14452,lorien,0,15477
14636,heisei,0,15503
16281,morrey,0,15511
15588,rge,0,15517
14690,prisma,0,15518
15565,hdds,0,15520
15863,metrocenter,0,15524
14051,airdrome,0,15536
16010,ximian,0,15538
15540,silverstream,0,15539
13272,zumwalt,0,15540
16499,solae,0,15544
14810,torcetrapib,0,15545
14997,pdq,0,15552
15881,kasch,0,15554
15174,wilden,0,15555
15419,egle,0,15557
15391,riverway,0,15565
15629,demurrage,0,15566
13849,leao,0,15575
13625,spacer,0,15583
15573,cleanroom,0,15585
15429,verasun,0,15589
16213,atofina,0,15594
16069,jlt,0,15595
16171,hrk,0,15598
15527,cresud,0,15605
16004,kondapalli,0,15606
14349,magnetics,0,15622
14286,tranter,0,15623
15531,jpy,0,15646
15967,omap,0,15654
15395,ancon,0,15656
16340,embolic,0,15657
15362,bowline,0,15659
15441,myelodysplastic,0,15661
14517,plex,0,15664
16346,joinder,0,15669
15963,osca,0,15679
14862,casita,0,15690
14663,polos,0,15695
16414,supersedeas,0,15709
14741,hsdpa,0,15713
16472,hsupa,0,15714
15121,renesas,0,15715
16205,dtw,0,15717
14943,smartmoney,0,15729
15849,pcx,0,15750
16259,silvicultural,0,15758
14249,jiangmen,0,15773
14484,razorfish,0,15779
15913,suban,0,15781
16502,impax,0,15798
16423,entran,0,15799
15249,amerisource,0,15802
16195,hemostatic,0,15808
15405,enablement,0,15813
15040,navigant,0,15823
16455,remics,0,15836
16274,remic,0,15837
12855,rumford,0,15839
14514,kardon,0,15848
13960,azria,0,15862
15241,homesite,0,15866
14817,imagers,0,15875
14831,opto,0,15876
14629,y.k.,0,15883
16073,softline,0,15884
15685,readmissions,0,15897
15440,chir,0,15900
14651,fincantieri,0,15902
13131,vena,0,15905
15092,pharm,0,15913
15795,erythropoiesis,0,15914
13388,match.com,0,15916
12342,hosiery,0,15917
15857,nektar,0,15926
14247,aric,0,15932
15197,arcus,0,15942
14787,confluent,0,15952
12543,godiva,0,15956
16581,gilbarco,0,15959
15219,accu,0,15961
14451,reformatting,0,15969
15892,softail,0,15981
14001,wombat,0,15997
16159,clubsport,0,16003
14853,jif,0,16010
13952,borger,0,16023
16325,interveners,0,16035
14888,gwinn,0,16037
16344,nonparticipating,0,16046
16045,tsat,0,16047
15016,nemi,0,16056
14054,snus,0,16061
15906,covisint,0,16065
13633,wallboard,0,16067
14392,classen,0,16071
16555,lvb,0,16073
16177,hotwire.com,0,16077
14161,richburg,0,16078
15324,actavis,0,16079
15371,dmm,0,16080
16429,oxaliplatin,0,16093
15096,afore,0,16102
16031,rodamco,0,16113
15536,iser,0,16120
15571,formalwear,0,16123
15132,duncanson,0,16124
14580,exubera,0,16125
14242,putian,0,16137
16391,camptosar,0,16157
13498,swett,0,16158
15238,mesabi,0,16162
14546,frisa,0,16166
15711,stila,0,16167
14950,duron,0,16173
15641,gsf,0,16180
16439,detrol,0,16184
16161,draftfcb,0,16188
14513,duramed,0,16194
15078,seno,0,16197
14545,radiographic,0,16203
14618,sonae,0,16210
15891,immunogen,0,16213
14942,conemaugh,0,16224
15829,endodontics,0,16240
16350,whitebox,0,16241
15153,cstv,0,16242
16359,smartstax,0,16245
16287,opco,0,16248
15410,vem,0,16251
13719,telecomunicaciones,0,16256
16015,urr,0,16275
14811,sensormatic,0,16285
14317,gtx,0,16298
13271,buchman,0,16315
15773,carefirst,0,16339
14732,wqxr,0,16340
16199,krotz,0,16348
16541,ftes,0,16351
16085,venoco,0,16375
15656,wlvi,0,16380
14491,monopole,0,16402
16573,kuparuk,0,16403
16257,outgo,0,16409
16433,debica,0,16420
15764,consensuses,0,16424
14523,bny,0,16428
14558,pancaked,0,16442
15422,mancos,0,16447
13974,salesforce.com,0,16448
16163,headcounts,0,16449
15412,index.shtml,0,16452
14619,viento,0,16457
15266,irradiate,0,16459
16129,asgrow,0,16463
14840,extensibility,0,16472
12394,scissor,0,16497
14688,oscilloscopes,0,16503
14127,sportfishing,0,16516
14129,pret,0,16517
14234,methylphenidate,0,16525
15488,alae,0,16526
16118,borsod,0,16538
15562,biopharma,0,16555
16515,hemoglobinuria,0,16574
14341,apses,0,16583
15663,multiservice,0,16585
15461,southaven,0,16586
16299,pickfords,0,16593
15989,oximetry,0,16603
15647,radiopharmaceuticals,0,16604
16142,radiopharmaceutical,0,16605
15301,indicia,0,16612
16367,multibras,0,16615
16256,adjustor,0,16620
13855,petsmart,0,16621
15555,gerrity,0,16627
15210,bordonaro,0,16632
13553,duberstein,0,16633
15576,swygert,0,16635
15627,bleustein,0,16650
14909,mccaslin,0,16651
14122,flickinger,0,16653
15937,lione,0,16655
15664,biocides,0,16665
15568,zarafshan,0,16675
15659,margined,0,16676
15567,m.d,0,16688
15119,relinquishment,0,16696
15742,waha,0,16701
16068,pcgs,0,16707
15415,skytel,0,16709
13083,gasket,0,16718
13521,dunkin,0,16726
13198,tisza,0,16728
16348,exelixis,0,16731
15714,prescriber,0,16733
12120,rickard,0,16748
15125,expanders,0,16750
15187,psychotics,0,16757
15748,infliximab,0,16758
16580,ethinyl,0,16759
16496,redecard,0,16765
13465,elling,0,16772
15404,humeral,0,16773
15428,mcgladrey,0,16779
15044,eosinophilic,0,16786
15918,misappropriations,0,16790
16235,jamdat,0,16813
16347,mantech,0,16826
15635,disconnections,0,16833
15625,seprafilm,0,16837
12474,follett,0,16858
16316,mvnos,0,16862
13620,ubiquitel,0,16863
15566,kyrill,0,16869
14563,magners,0,16876
15642,savills,0,16877
15175,ifilm,0,16885
16487,magnetoresistive,0,16892
14759,centurytel,0,16902
15411,deason,0,16912
13597,quilter,0,16913
12461,macondo,0,16924
14824,allmerica,0,16929
13830,barka,0,16930
15367,unweighted,0,16933
15833,enfamil,0,16934
14944,avista,0,16940
15183,ruiter,0,16952
14885,neg,0,16957
16390,navman,0,16958
14789,insite,0,16959
16329,glb,0,16963
14757,bradycardia,0,16979
15558,enl,0,16992
14590,transborder,0,16994
16229,hadco,0,17000
14556,imaginarium,0,17001
16450,overthrust,0,17008
15834,buildout,0,17012
16576,noncallable,0,17027
13104,eurodollars,0,17029
14112,cotai,0,17046
14109,bondholder,0,17072
13582,fae,0,17077
15309,hypercholesterolemia,0,17084
15990,knac,0,17089
15734,salespersons,0,17101
16370,unrealizable,0,17102
15649,rinke,0,17104
14981,frappuccino,0,17107
14346,cnh,0,17123
15365,paraxylene,0,17131
13247,bakken,0,17143
15605,catlettsburg,0,17145
16135,superamerica,0,17146
12164,crusher,0,17153
13901,pharmacokinetics,0,17157
15570,valleyfield,0,17159
15651,manati,0,17166
15774,canfor,0,17170
14579,yoplait,0,17184
13425,stationers,0,17186
16451,annuitants,0,17208
15130,revocable,0,17213
16377,rendina,0,17217
15081,unbundle,0,17231
15235,millwork,0,17235
15856,lunger,0,17246
15453,newco,0,17252
15333,relicensing,0,17254
16489,rfps,0,17255
15259,commencements,0,17260
14802,myotrophin,0,17263
16193,unpatented,0,17264
14765,medinol,0,17267
14751,apprise,0,17268
15592,subpart,0,17275
14900,cyclosporine,0,17284
14395,esterhazy,0,17311
14864,hemolysis,0,17325
13980,overviews,0,17327
16318,expeditors,0,17331
16025,immunomodulatory,0,17333
15306,microwavable,0,17353
16065,idefense,0,17365
15088,qube,0,17366
16474,livecycle,0,17368
14668,westcoast,0,17369
15406,scharffen,0,17372
16194,bioequivalence,0,17375
15414,docetaxel,0,17382
15401,bareboat,0,17386
14966,crankshafts,0,17405
14210,agustawestland,0,17406
14801,hitech,0,17408
13061,refi,0,17411
16446,seacon,0,17418
15794,bisou,0,17425
14220,venevision,0,17437
16267,liquify,0,17457
14836,pantene,0,17460
14987,imatinib,0,17463
15520,restyle,0,17467
16358,states.the,0,17477
12890,doritos,0,17480
15047,gamesa,0,17481
16075,ultrasonics,0,17487
16000,convenio,0,17495
16545,grantors,0,17496
16241,therms,0,17500
16114,a.p,0,17505
15903,equinix,0,17542
16074,jwst,0,17547
14201,creon,0,17551
15940,cusip,0,17553
15515,diflucan,0,17560
16016,xalatan,0,17561
15394,fluconazole,0,17562
14299,mandamus,0,17566
14671,blowdown,0,17572
15247,meus,0,17581
15972,vanwall,0,17599
16061,phocuswright,0,17603
15572,attritional,0,17617
16310,gunne,0,17636
14263,microarchitecture,0,17641
15723,interrogatories,0,17643
14569,pett,0,17644
16482,phn,0,17648
16319,geodon,0,17649
16184,ctcs,0,17654
16312,latisse,0,17671
15436,denosumab,0,17672
15223,pemmican,0,17676
12609,alexia,0,17679
16050,racs,0,17690
14126,cova,0,17693
16444,ssgn,0,17694
15709,relaxer,0,17696
14835,raas,0,17702
15497,parata,0,17704
16105,idms,0,17717
14219,westpoint,0,17722
15350,newsquest,0,17728
14872,knopp,0,17732
15292,kreinberg,0,17734
15934,pgh,0,17735
16228,transurban,0,17740
14755,szombathely,0,17741
15616,uzhgorod,0,17745
13369,cardiothoracic,0,17757
15093,intervertebral,0,17767
14684,loaner,0,17769
15220,copayment,0,17777
16166,accountholders,0,17786
14204,erythema,0,17792
15760,nodosum,0,17793
16392,recoupment,0,17801
15116,decrement,0,17811
15801,ebusiness,0,17817
13325,kingsford,0,17820
15211,pbms,0,17822
14493,sleepwear,0,17823
15330,inbursa,0,17839
16511,shirke,0,17845
14401,transoceanic,0,17858
11675,alon,0,17859
14913,laterals,0,17865
16040,aviion,0,17873
15159,fluoroquinolone,0,17885
16251,nonretirement,0,17893
15188,soso,0,17895
15212,martinville,0,17896
15003,filemaker,0,17902
16246,hbu,0,17905
11501,benelux,0,17910
15843,adcenter,0,17926
14764,timan,0,17929
14147,pechora,0,17930
16262,vmu,0,17937
16151,rightsizing,0,18004
14274,switchgear,0,18006
15137,monolayer,0,18010
15740,rotogravure,0,18012
16341,deemphasize,0,18028
16271,diammonium,0,18039
16252,fdca,0,18045
15473,biotherapeutics,0,18054
13312,fanta,0,18058
15528,tbe,0,18110
15487,diluent,0,18113
15952,dinty,0,18116
15936,maldi,0,18123
14934,genotyping,0,18124
14492,microcode,0,18136
16099,gerstenberg,0,18161
15958,calphalon,0,18171
14518,microfiche,0,18175
14121,boulos,0,18181
14158,chocolatier,0,18189
16337,retarders,0,18192
16522,matco,0,18193
14972,ancora,0,18198
16178,adefovir,0,18208
16079,cidofovir,0,18210
15105,integrase,0,18212
12694,gorelick,0,18217
16425,quartus,0,18221
16239,fluorouracil,0,18224
15043,lucentis,0,18226
15502,tengizchevroil,0,18230
16532,capmark,0,18234
14347,novation,0,18244
16223,vch,0,18246
15725,cartage,0,18250
15106,extranet,0,18252
13905,tvx,0,18267
16192,uncontracted,0,18285
16510,pcba,0,18297
13506,emporio,0,18299
14826,trona,0,18309
14255,deodorants,0,18332
14980,ello,0,18340
15179,playsets,0,18341
14298,godrej,0,18345
16276,myeloproliferative,0,18347
15464,proinflammatory,0,18348
13924,hamon,0,18350
16480,sabritas,0,18359
13383,wintergreen,0,18361
15163,hyaluronic,0,18380
15869,twg,0,18384
16475,repowered,0,18386
16561,rastetter,0,18388
14660,natrecor,0,18392
14949,mcqueary,0,18393
15702,klipsch,0,18404
10224,littoral,0,18416
15796,slurries,0,18431
15437,genericized,0,18448
14959,dexfenfluramine,0,18452
15631,kayak.com,0,18456
15844,navstar,0,18471
13534,barneveld,0,18476
14355,pendlebury,0,18477
15005,sual,0,18478
16298,pagbilao,0,18479
15645,ppic,0,18502
13858,custos,0,18503
16509,lybrel,0,18505
16070,rlx,0,18506
16369,maci,0,18510
16055,anormed,0,18511
15970,urate,0,18517
15784,allopurinol,0,18518
15718,shearon,0,18522
15037,liposome,0,18540
14212,srx,0,18544
14892,reconfirmation,0,18559
16297,niku,0,18566
15082,davita,0,18588
15993,mallalieu,0,18590
14788,virtualized,0,18602
14525,nonexecutive,0,18607
13972,calabash,0,18616
16404,ebute,0,18617
15388,milacron,0,18638
16402,adva,0,18641
16057,killingholme,0,18647
14849,flexi,0,18653
13439,vetter,0,18657
13486,bistros,0,18661
13523,kittredge,0,18662
16124,didanosine,0,18664
14729,trigon,0,18668
14160,tachyon,0,18670
12652,stil,0,18674
15379,syncor,0,18681
14937,inverurie,0,18687
13176,muirhead,0,18710
15879,multivision,0,18716
16092,mcafee.com,0,18717
14577,unpledged,0,18732
14138,gynecologic,0,18737
16067,healthtrust,0,18759
15777,nimo,0,18775
13354,shoppe,0,18782
15370,signalmen,0,18792
14825,reassumed,0,18796
12690,chiropractors,0,18808
12843,kosice,0,18814
16380,beb,0,18815
16558,kitting,0,18822
16038,intec,0,18825
15978,isight,0,18865
14399,preventers,0,18867
15580,imitrex,0,18869
15217,directionally,0,18873
15611,tapis,0,18882
16087,mortgagor,0,18883
16007,corocoro,0,18890
15186,muskeg,0,18896
16300,terayon,0,18906
16488,gwyer,0,18913
15250,pharmacokinetic,0,18917
15283,woodchips,0,18923
15758,ceg,0,18927
15463,toxicities,0,18935
15737,instrumentalities,0,18948
14314,histogram,0,18952
14839,deregistered,0,18960
12860,interferometer,0,18970
15825,amdocs,0,18974
16508,pelletizing,0,18988
13565,papermaking,0,18995
15694,cluett,0,19008
16056,gwot,0,19011
15653,preform,0,19012
15961,beneficiation,0,19016
15686,filmless,0,19019
13921,dasani,0,19039
14752,arnel,0,19040
15547,berquist,0,19069
13793,tillinghast,0,19070
14012,microelectronic,0,19074
13876,dilworth,0,19090
15722,meningococcus,0,19093
15134,sagres,0,19095
15926,taian,0,19100
16125,dongyue,0,19101
14878,arx,0,19112
15112,dansville,0,19139
14798,waldbaum,0,19144
14790,backfill,0,19149
16559,embraco,0,19189
13375,moisturizer,0,19195
16577,nonmanagement,0,19198
15400,muckle,0,19199
16284,gemcitabine,0,19200
16104,ridgeworth,0,19207
16422,quartiles,0,19213
14285,audiology,0,19215
16144,lbi,0,19220
14857,paroxysmal,0,19242
16233,ahus,0,19244
16399,bronzewing,0,19248
16353,reclassed,0,19254
15307,lojas,0,19268
13965,sweeny,0,19280
14496,kwinana,0,19283
14374,payphone,0,19287
16479,differentiators,0,19298
14598,vicks,0,19310
15935,actonel,0,19311
14104,triplex,0,19314
15681,orbitz.com,0,19315
14700,bayport,0,19316
13541,deferments,0,19327
14929,ibooks,0,19330
15914,wns,0,19337
16539,mstp,0,19341
15285,half.com,0,19354
16219,backplanes,0,19356
14774,participacoes,0,19367
15320,scalzo,0,19372
14331,neutrogena,0,19373
16516,aveeno,0,19374
15930,levofloxacin,0,19376
16123,leyshon,0,19382
13940,brackenridge,0,19390
14111,superscript,0,19400
15444,winx,0,19417
14095,socom,0,19419
15735,memorialization,0,19421
14606,prek,0,19455
15769,dispersions,0,19471
13918,crea,0,19478
15787,detriments,0,19490
14382,cuno,0,19494
13829,sandow,0,19496
13890,lade,0,19499
14894,dvs,0,19508
15090,prevnar,0,19509
15826,rrl,0,19510
16456,carticel,0,19515
15253,hyperparathyroidism,0,19516
16473,alvarion,0,19521
14364,sportsline.com,0,19524
16339,unpermitted,0,19526
14437,ritonavir,0,19536
15200,corroborative,0,19548
15094,amphotericin,0,19553
16283,biopharm,0,19565
12509,stagg,0,19572
16209,couponing,0,19577
15486,dalgleish,0,19582
16272,denault,0,19584
15763,attachmate,0,19599
15041,workability,0,19604
15396,extrusions,0,19608
14599,anticholinergic,0,19617
14007,adderall,0,19621
16570,apri,0,19622
15335,kls,0,19629
14380,actos,0,19632
16115,centromin,0,19633
14510,harveys,0,19637
15802,iberica,0,19644
16352,orex,0,19645
15485,purchasable,0,19648
15995,atel,0,19657
13512,cranfield,0,19667
12043,brashear,0,19670
13310,chiller,0,19674
16126,digiorno,0,19677
16400,clougherty,0,19686
14548,phe,0,19696
12628,randell,0,19698
16385,irad,0,19712
16222,groundwood,0,19713
15707,premia,0,19722
13193,gove,0,19723
16386,oxychem,0,19728
15133,adventitious,0,19731
15517,kerridge,0,19736
15369,fitment,0,19741
14945,bioreactor,0,19745
16084,tularik,0,19766
14199,panyu,0,19770
15679,linq,0,19776
15061,invasiveness,0,19777
15029,urologic,0,19778
12715,foramen,0,19795
14742,ovale,0,19796
16412,genon,0,19804
15908,opencl,0,19809
15051,plasticizers,0,19828
14768,rhenium,0,19834
15431,gecamines,0,19836
16579,ceruzzi,0,19838
15810,escheat,0,19855
15692,superclusters,0,19857
14031,koval,0,19861
13429,secunda,0,19864
14710,podiatrists,0,19865
14917,technologic,0,19911
15614,junos,0,19923
16564,microtechnology,0,19944
15479,ilog,0,19946
16387,isx,0,19952
15871,overvalue,0,19975
14559,backlist,0,19994
14086,finanziaria,0,19997
310,include,1,7
9,year,1,16
7,first,1,23
371,period,1,32
3523,segment,1,45
1183,table,1,47
20,three,1,48
502,nine,1,79
121,third,1,83
2404,earn,1,85
107,six,1,90
230,record,1,95
1306,prior,1,96
36,second,1,100
1912,respectively,1,104
636,contract,1,110
707,addition,1,137
825,date,1,141
591,performance,1,164
2218,outstanding,1,181
1055,store,1,200
1892,principal,1,279
467,fourth,1,330
929,previously,1,350
640,events,1,353
571,network,1,376
1643,brand,1,405
999,section,1,425
63,home,1,431
462,live,1,477
3727,additionally,1,491
2020,directors,1,496
698,award,1,499
603,class,1,566
1471,plus,1,567
1248,card,1,586
2726,qualify,1,593
522,event,1,594
73,five,1,601
4364,affiliate,1,612
46,american,1,623
351,book,1,631
2386,subsequent,1,638
392,single,1,645
1724,schedule,1,654
142,show,1,660
171,center,1,666
2937,update,1,669
659,competition,1,688
1070,channel,1,697
40,four,1,713
763,professional,1,716
365,special,1,726
156,final,1,749
3628,remainder,1,762
1425,page,1,771
2683,exit,1,798
444,post,1,815
3279,select,1,818
5064,conjunction,1,820
1823,grade,1,827
523,previous,1,851
3080,twelve,1,866
18,world,1,883
620,original,1,896
128,best,1,908
1852,category,1,909
149,series,1,916
3043,ultimate,1,928
422,california,1,936
851,successful,1,947
491,division,1,973
1138,collection,1,982
